ID,"??,??","CC,CC","00,00","FF,FF","C5,C5","10,6B","25,25","10,94","10,62","10,69","22,10","10,B0","10,10","FF,00","F4,10","00,FF","D5,10","B5,10","B7,10","38,38","6B,6B","06,F9","F9,F9","6B,10","F0,F0","D6,D6","94,10","62,10","B0,10","69,10","10,D5","10,22","10,F4","02,02","10,B5","10,B7","02,D6","F9,06","F0,01","06,06","8F,8F","04,04","A6,A6","38,04","D6,02","06,9F","75,DE","03,03","75,F5","75,87","02,8F","6C,30","75,41","2A,2A","91,91","95,04","25,3D","75,69","9C,04","06,71","06,19","D9,04","51,51","D4,D4","4A,4A","14,14","9D,9D","DB,DB","58,04","06,AF","04,38","06,BB","EF,EF","02,A3","02,1E","0B,0B","12,12","06,6C","4D,4D","BD,BD","75,75","9F,06","0C,0C","46,46","F5,75","DE,75","62,62","B6,B6","68,68","30,6C","EC,EC","87,75","69,75","8F,02","41,75","53,53","4B,11","33,33","43,00","04,95","04,9C","7E,7E","3D,25","19,06","71,06","18,18","04,D9","DD,DD","E9,E9","3B,3B","5E,5E","5D,5D","6D,6D","FD,8B","6C,06","01,F0","69,69","02,0E","AF,06","BB,06","F5,F5","C7,C7","20,20","39,39","04,58","06,D4","4B,3C","40,40","04,C5","89,89","01,01","02,70","7D,7D","FC,FC","A3,02","06,F7","1E,02","11,4B","02,64","C4,C4","50,50","02,5A","6A,6A","06,1A","02,F1","C1,C1","0F,0F","48,48","06,25","6D,46","08,08","FD,46","95,46","B8,46","C3,C3","56,56","60,F3","02,DF","60,2A","7B,46","60,9F","74,74","60,4B","02,C8","55,55","CF,CF","06,1C","06,0E","FD,F7","37,37"
63vS2seA0bRQhG4fugWE,1402704.0,20.0,6356.0,78.0,21.0,12.0,15.0,14.0,17.0,10.0,13.0,12.0,16.0,285.0,9.0,79.0,12.0,10.0,11.0,11.0,16.0,14.0,6.0,19.0,603.0,10.0,13.0,19.0,10.0,12.0,13.0,8.0,11.0,12.0,18.0,10.0,11.0,8.0,754.0,12.0,13.0,8.0,14.0,9.0,13.0,16.0,12.0,6.0,18.0,9.0,11.0,13.0,9.0,11.0,14.0,9.0,18.0,16.0,18.0,14.0,11.0,17.0,16.0,12.0,18.0,13.0,10.0,21.0,15.0,13.0,13.0,8.0,13.0,15.0,10.0,11.0,11.0,10.0,9.0,15.0,14.0,10.0,17.0,13.0,7.0,7.0,20.0,16.0,9.0,11.0,13.0,10.0,16.0,9.0,10.0,11.0,18.0,8.0,14.0,9.0,7.0,8.0,11.0,13.0,6.0,9.0,14.0,12.0,15.0,20.0,16.0,17.0,13.0,15.0,11.0,515.0,19.0,10.0,12.0,11.0,8.0,17.0,16.0,13.0,10.0,10.0,13.0,10.0,17.0,22.0,10.0,14.0,12.0,12.0,10.0,14.0,8.0,6.0,10.0,21.0,16.0,15.0,10.0,16.0,15.0,12.0,16.0,11.0,12.0,12.0,7.0,10.0,12.0,16.0,11.0,8.0,11.0,12.0,9.0,10.0,10.0,15.0,8.0,13.0,12.0,10.0,11.0,13.0,9.0,20.0
65cjJpPCUQiLDRyXfWd4,3.0,157.0,48821.0,1514.0,4.0,3.0,1.0,4.0,8.0,6.0,25.0,5.0,11.0,137.0,3.0,325.0,3.0,3.0,2.0,49.0,3.0,0.0,1.0,0.0,4.0,4.0,2.0,6.0,1.0,3.0,5.0,7.0,6.0,10.0,4.0,4.0,1.0,2.0,23.0,1.0,5.0,48.0,4.0,6.0,1.0,1.0,5.0,7.0,5.0,0.0,0.0,3.0,4.0,102.0,5.0,0.0,2.0,5.0,3.0,3.0,3.0,2.0,24.0,142.0,2.0,7.0,2.0,2.0,8.0,0.0,13.0,0.0,1.0,0.0,3.0,4.0,30.0,5.0,0.0,8.0,7.0,2.0,6.0,7.0,2.0,1.0,4.0,4.0,9.0,1.0,8.0,1.0,2.0,2.0,5.0,68.0,2.0,19.0,28.0,11.0,0.0,7.0,4.0,3.0,2.0,8.0,2.0,6.0,1.0,4.0,37.0,8.0,0.0,3.0,7.0,2.0,10.0,1.0,1.0,3.0,6.0,4.0,9.0,2.0,7.0,0.0,2.0,52.0,3.0,27.0,71.0,5.0,22.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,19.0,3.0,59.0,1.0,4.0,25.0,2.0,5.0,2.0,1.0,7.0,2.0,4.0,2.0,10.0,71.0,0.0,1.0,0.0,0.0,1.0,6.0,5.0,4.0,69.0,13.0,2.0,0.0,0.0,7.0
67LFYMBVhdD3Jo2UGRSX,1360484.0,0.0,4361.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697TFDm0KRiZIgB4pJG1,1360484.0,0.0,2453.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69jsYQMcGwzrBLUPRb5e,111935.0,7324.0,57054.0,8682.0,1.0,4.0,5.0,5.0,3.0,6.0,2.0,54.0,57.0,942.0,3.0,812.0,13.0,1.0,2.0,12.0,1.0,3.0,6.0,0.0,8.0,2.0,1.0,14.0,5.0,6.0,2.0,4.0,2.0,43.0,2.0,2.0,4.0,11.0,27.0,30.0,3.0,133.0,1.0,10.0,5.0,2.0,7.0,135.0,7.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,6.0,3.0,0.0,1.0,6.0,40.0,1.0,1.0,6.0,2.0,3.0,20.0,2.0,25.0,3.0,2.0,2.0,1.0,14.0,3.0,1.0,1.0,1.0,4.0,6.0,11.0,4.0,6.0,0.0,2.0,2.0,54.0,11.0,2.0,1.0,4.0,1.0,18.0,19.0,0.0,13.0,87.0,7.0,4.0,3.0,42.0,20.0,12.0,6.0,2.0,5.0,27.0,1.0,0.0,1.0,2.0,14.0,14.0,2.0,5.0,3.0,20.0,11.0,1.0,15.0,31.0,7.0,4.0,1.0,2.0,96.0,5.0,5.0,105.0,2.0,1.0,5.0,2.0,7.0,5.0,2.0,1.0,9.0,49.0,2.0,8.0,1.0,2.0,68.0,131.0,11.0,2.0,1.0,149.0,1.0,5.0,2.0,1.0,13.0,3.0,2.0,2.0,2.0,2.0,17.0,0.0,2.0,21.0,2.0,3.0,1.0,17.0,3.0
69MHIoldGcUTvxEOXJyw,21233.0,5.0,32452.0,1352.0,6.0,8.0,6.0,4.0,4.0,8.0,5.0,3.0,7.0,171.0,2.0,245.0,5.0,2.0,6.0,10.0,3.0,8.0,7.0,4.0,29.0,6.0,5.0,6.0,4.0,6.0,7.0,6.0,7.0,5.0,5.0,6.0,2.0,5.0,4.0,16.0,4.0,16.0,6.0,13.0,10.0,5.0,6.0,11.0,7.0,5.0,2.0,17.0,8.0,3.0,1.0,8.0,8.0,42.0,7.0,1.0,3.0,5.0,4.0,4.0,4.0,0.0,6.0,6.0,8.0,12.0,7.0,7.0,7.0,5.0,5.0,10.0,8.0,8.0,7.0,5.0,23.0,5.0,8.0,11.0,4.0,12.0,6.0,5.0,7.0,11.0,9.0,10.0,39.0,1.0,6.0,10.0,3.0,13.0,180.0,7.0,5.0,10.0,8.0,6.0,5.0,10.0,8.0,7.0,5.0,13.0,3.0,7.0,24.0,5.0,12.0,6.0,61.0,9.0,5.0,4.0,6.0,2.0,218.0,5.0,29.0,5.0,9.0,59.0,7.0,7.0,14.0,8.0,2.0,7.0,5.0,9.0,7.0,3.0,10.0,6.0,9.0,11.0,7.0,3.0,5.0,3.0,38.0,8.0,5.0,5.0,12.0,6.0,7.0,4.0,3.0,12.0,3.0,9.0,4.0,5.0,7.0,121.0,5.0,3.0,4.0,2.0,4.0,7.0,3.0,11.0
6a9QCg870OIZxrEmqK2l,1424210.0,26.0,5810.0,66.0,42.0,22.0,30.0,24.0,24.0,36.0,24.0,24.0,26.0,286.0,18.0,49.0,26.0,28.0,18.0,18.0,42.0,14.0,18.0,28.0,600.0,32.0,18.0,20.0,21.0,26.0,32.0,34.0,22.0,24.0,40.0,14.0,26.0,18.0,758.0,18.0,24.0,14.0,24.0,10.0,16.0,16.0,22.0,44.0,28.0,18.0,16.0,16.0,20.0,20.0,32.0,22.0,22.0,28.0,16.0,4.0,34.0,14.0,17.0,24.0,32.0,12.0,32.0,26.0,18.0,34.0,16.0,26.0,12.0,30.0,26.0,30.0,16.0,34.0,18.0,26.0,22.0,22.0,28.0,40.0,8.0,36.0,20.0,24.0,18.0,20.0,23.0,18.0,20.0,10.0,28.0,20.0,24.0,16.0,26.0,24.0,12.0,18.0,26.0,30.0,20.0,30.0,30.0,28.0,22.0,12.0,22.0,16.0,28.0,12.0,18.0,544.0,24.0,32.0,16.0,24.0,16.0,26.0,30.0,24.0,28.0,28.0,16.0,34.0,24.0,18.0,32.0,36.0,16.0,22.0,30.0,24.0,22.0,24.0,12.0,34.0,33.0,20.0,26.0,20.0,18.0,34.0,32.0,32.0,30.0,24.0,30.0,28.0,30.0,32.0,16.0,39.0,22.0,14.0,18.0,28.0,14.0,37.0,18.0,32.0,29.0,20.0,20.0,24.0,24.0,18.0
6aTHENeI5PBYgzJndM7V,9785.0,15.0,11656.0,1428.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,625.0,0.0,601.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,25.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,9.0,1.0,5.0,0.0,2.0,3.0,4.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,18.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,9.0,2.0,1.0,3.0,0.0,32.0,2.0,1.0,4.0,0.0,1.0,3.0,5.0,1.0,1.0,2.0,6.0,1.0,3.0,4.0,1.0,5.0,2.0,18.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,32.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,2.0,2.0,0.0,4.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,17.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,2.0,5.0,0.0,1.0,0.0,26.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
6B17gNAqEZiQyvt8FDP3,365.0,9.0,8504.0,573.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,380.0,0.0,370.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,12.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,139.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,21.0,167.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,4.0,5850.0,1.0,0.0,3.0,5.0,3.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,25.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,2.0,27.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0
6bqeRU05pPKuGxQ7NEkO,8442.0,30.0,15241.0,72.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,54.0,1.0,0.0,1.0,1.0,1.0,2.0,55.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,6.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,2.0,5.0,0.0,0.0,8.0,0.0,3.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,18.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
6CbnMfItA5py0odwQjPR,1360484.0,9.0,4222.0,207.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
6cJ4OV1TGifn92SCPNEA,16308.0,177.0,9690.0,2485.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,56.0,237.0,2.0,302.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,17.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,2.0,4.0,2.0,0.0,0.0,33.0,4.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,87.0,0.0,2.0,25.0,6.0,0.0,0.0,0.0,2.0,2.0,45.0,1.0,6.0,1.0,0.0,0.0,4.0,2.0,11.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,48.0,6.0,3.0,0.0,2.0,14.0,4.0,0.0,148.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,4.0,1.0,0.0,0.0,4.0,64.0,11.0,0.0,0.0,18.0,11.0,0.0,5.0,1.0,80.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6CsTIZDSEdqNzi5tOKBo,1621.0,44.0,44828.0,313.0,11.0,0.0,11.0,2.0,0.0,1.0,0.0,1.0,10.0,123.0,0.0,477.0,0.0,2.0,0.0,12.0,7.0,0.0,13.0,0.0,8.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,2.0,1.0,1.0,3.0,9.0,7.0,890.0,8.0,1.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,11.0,9.0,5.0,15.0,5.0,6.0,1.0,0.0,2.0,0.0,11.0,2.0,2.0,13.0,10.0,0.0,12.0,10.0,10.0,0.0,10.0,17.0,1.0,0.0,13.0,10.0,13.0,1.0,13.0,1.0,3.0,0.0,7.0,12.0,0.0,11.0,1690.0,3.0,0.0,10.0,2.0,0.0,0.0,10.0,0.0,8.0,7.0,13.0,15.0,8.0,24.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,13.0,10.0,8.0,7.0,2.0,0.0,0.0,16.0,1.0,18.0,12.0,3.0,18.0,11.0,0.0,0.0,0.0,1.0,1.0,11.0,17.0,1.0,15.0,0.0,1.0,11.0,8.0,12.0,2.0,2.0,13.0,1.0,0.0,3.0,10.0,15.0,0.0,0.0,1.0,0.0,3.0,17.0,4.0,1.0,7.0,13.0,0.0,0.0,0.0,10.0
6cylqphx5sHCm4fYBEdK,1168485.0,46.0,3927.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6cYUST29aReytkJO4zXi,10108.0,0.0,1794.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6DBKSix3qaP1HcQ8r7uG,25101.0,5.0,24786.0,1775.0,5.0,6.0,13.0,3.0,5.0,7.0,1.0,5.0,3.0,95.0,4.0,272.0,1.0,6.0,2.0,10.0,2.0,3.0,7.0,8.0,5.0,7.0,6.0,6.0,3.0,7.0,1.0,4.0,8.0,8.0,3.0,3.0,5.0,3.0,4.0,6.0,3.0,7.0,5.0,5.0,4.0,7.0,3.0,4.0,3.0,6.0,5.0,9.0,5.0,5.0,7.0,7.0,7.0,39.0,9.0,8.0,6.0,5.0,10.0,2.0,6.0,2.0,3.0,5.0,4.0,3.0,11.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,7.0,5.0,11.0,3.0,8.0,5.0,5.0,4.0,11.0,5.0,6.0,10.0,3.0,5.0,24.0,4.0,7.0,8.0,6.0,8.0,179.0,4.0,7.0,4.0,5.0,5.0,3.0,4.0,3.0,7.0,4.0,3.0,5.0,8.0,7.0,5.0,10.0,4.0,59.0,2.0,6.0,6.0,5.0,3.0,197.0,7.0,5.0,5.0,2.0,63.0,6.0,2.0,5.0,1.0,4.0,10.0,7.0,3.0,3.0,5.0,7.0,4.0,6.0,5.0,4.0,4.0,6.0,4.0,4.0,5.0,6.0,5.0,3.0,4.0,3.0,5.0,3.0,0.0,10.0,2.0,7.0,1.0,5.0,81.0,2.0,6.0,3.0,6.0,5.0,6.0,7.0,1.0
6Ep5PZ3J09edDNo4ahx8,24432.0,3.0,60483.0,18672.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,7.0,3.0,254.0,1.0,280.0,6.0,7.0,2.0,4.0,3.0,1.0,10.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,8.0,2.0,5.0,3.0,6.0,6.0,5.0,3.0,4.0,5.0,8.0,4.0,6.0,3.0,6.0,3.0,4.0,4.0,6.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,10.0,5.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,5.0,7.0,4.0,7.0,3.0,3.0,3.0,0.0,5.0,2.0,4.0,3.0,3.0,4.0,0.0,4.0,5.0,4.0,2.0,5.0,6.0,3.0,4.0,5.0,7.0,447.0,4.0,4.0,1.0,3.0,4.0,6.0,1.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,7.0,4.0,1.0,4.0,3.0,3.0,0.0,10.0,2.0,2.0,4.0,2.0,5.0,3.0,3.0,9.0,5.0,14.0,4.0,5.0,4.0,7.0,2.0,1.0,2.0,4.0,5.0,3.0,4.0,0.0,4.0,3.0,8.0,5.0,3.0,4.0,7.0,7.0,6.0,4.0,2.0,6.0,3.0,8.0,4.0,5.0,4.0,1.0,10.0,8.0,1.0,7.0,6.0,1.0,4.0,7.0,2.0
6GbjZn4wEtWSkrJUzoVc,13742.0,1018.0,27540.0,7317.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,598.0,4133.0,2.0,6486.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,458.0,0.0,1.0,1006.0,3.0,199.0,292.0,1.0,290.0,0.0,2.0,933.0,0.0,0.0,378.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,139.0,0.0,26.0,7.0,0.0,531.0,0.0,14.0,5.0,0.0,0.0,0.0,15.0,0.0,232.0,389.0,8.0,2.0,4.0,2.0,13.0,0.0,296.0,10.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,10.0,61.0,0.0,2.0,212.0,1.0,1.0,0.0,7.0,166.0,2.0,352.0,2.0,6.0,1.0,0.0,0.0,6.0,3.0,14.0,58.0,200.0,0.0,250.0,1.0,0.0,8.0,0.0,48.0,5.0,3.0,1.0,3.0,15.0,4.0,0.0,530.0,1.0,0.0,9.0,1.0,3.0,200.0,0.0,0.0,4.0,47.0,0.0,0.0,142.0,0.0,3.0,362.0,6.0,2.0,1.0,280.0,0.0,0.0,2.0,0.0,2571.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,148.0,127.0,13.0,1.0
